OBJECTID,feature_id,site_no,site_name,da_sqkm,lat_reachCent,lon_reachCent
1759,12034371,02150495,"SECOND BROAD RIVER NR LOGAN, NC",86.1999969,35.4044456,-81.8724976
1760,12035131,02153700,"THICKETTY CREEK AT CNTY ROAD 42 NEAR GAFFNEY, SC",25.0000000,35.0629044,-81.7145462
1761,12035153,021556525,"PACOLET RIVER BELOW LAKE BLALOCK NEAR COWPENS, SC",273.0000000,35.0476227,-81.8556595
1762,12034959,02155500,"PACOLET RIVER NEAR FINGERVILLE, SC",212.0000000,35.1098404,-81.9595490
1763,12035439,02154500,"NORTH PACOLET RIVER AT FINGERVILLE, SC",116.0000000,35.1209526,-81.9859390
1764,12038169,02156300,LAWSONS FORK CREEK AT SPARTANBURG SC,74.6999969,34.9481812,-81.8687134
1765,9745600,02143040,"JACOB FORK AT RAMSEY, NC",25.7000008,35.5905571,-81.5669479
1766,9747390,02143500,"INDIAN CREEK NEAR LABORATORY, NC",69.1999969,35.4205551,-81.2652740
1767,9747396,02144000,"LONG CREEK NEAR BESSEMER CITY, NC",31.7999992,35.3063889,-81.2347260
1768,9737004,021473415,"FISHING CREEK @ HWY 5 BELOW YORK, SC",16.7000008,34.9749985,-81.1800003
1769,12034957,02153590,"KINGS CREEK AT BLACKSBURG, SC",27.8999996,35.1184654,-81.4364777
1770,12035715,02153551,"BROAD RIVER BELOW NINETYNINE ISLAND RESERVOIR,SC",1550.0000000,35.0312424,-81.4925919
1771,12035613,02153500,"BROAD RIVER NEAR GAFFNEY, SC",1490.0000000,35.0890198,-81.5720367
1772,12035605,02153200,"BROAD RIVER NEAR BLACKSBURG, SC",1290.0000000,35.1240158,-81.5878754
1773,12034339,02152474,"FIRST BROAD RIVER AT LAWNDALE, NC",190.0000000,35.4152794,-81.5616684
1774,9705130,02156500,"BROAD RIVER NEAR CARLISLE, SC",2790.0000000,34.5951385,-81.4212112
1775,9755438,0214291555,"LONG CREEK NR RHYNE, NC",31.5000000,35.3005562,-80.9727783
1776,9755474,02142900,"LONG CREEK NEAR PAW CREEK, NC",16.3999996,35.3286095,-80.9097214
1777,9755416,0214266080,"GAR CREEK AT SR2074 NR CROFT, NC",3.5500000,35.3613892,-80.8974991
1778,9756570,0214269560,"KILLIAN CREEK NEAR MARIPOSA, NC",36.4000015,35.4341660,-81.0299988
1779,9756782,021457492,"ALLISON CREEK AT RD 114 NEAR YORK, SC",40.2999992,35.0649986,-81.1383362
1780,9755408,0214266000,"MCDOWELL CREEK NR CHARLOTTE, NC (CSW10)",26.2999992,35.3897133,-80.9209976
1781,9755364,02142654,"MCDOWELL CREEK NR HUNTERSVILLE, NC",10.1999998,35.4069443,-80.8905563
1782,9755476,0214295600,"PAW CR AT WILKINSON BLVD NR CHARLOTTE, NC",10.3999996,35.2402763,-80.9744415
1783,9755462,0214297160,"BEAVERDAM CREEK AB WINDY GAP ROAD NR SHOPTON, NC",4.4699998,35.1697235,-80.9877777
1784,9755434,02142914,"GUM BRANCH NEAR THRIFT, NC",5.2800002,35.2994461,-80.9463882
1785,9747440,02145000,"SOUTH FORK CATAWBA RIVER AT LOWELL, NC",628.0000000,35.2852783,-81.1011124
1786,9731320,0214678175,"STEELE CREEK AT SR1441 NR PINEVILLE, NC",6.9099998,35.1049995,-80.9536133
1787,9737012,021473426,"TOOLS FORK CREEK NEAR ROCK HILL, SC",9.6000004,34.9565315,-81.1061859
1788,9731272,02146315,"TAGGART CREEK AT WEST BOULEVARD NR CHARLOTTE, NC",5.7100000,35.2066650,-80.9219437
1789,9736382,02147020,"CATAWBA RIVER BELOW CATAWBA, SC",3540.0000000,34.8362579,-80.8795166
1790,9731454,02146800,"SUGAR CREEK NEAR FORT MILL, SC",262.0000000,35.0059814,-80.9022980
1791,9731328,02146381,"SUGAR CREEK AT NC 51 NEAR PINEVILLE, NC",65.3000031,35.0908318,-80.8994446
1792,9731482,02146300,"IRWIN CREEK NEAR CHARLOTTE, NC",30.7000008,35.1977768,-80.9044418
1793,9731300,02146348,"COFFEY CREEK NR CHARLOTTE, NC",9.1400003,35.1458321,-80.9269409
1794,9736188,02146000,"CATAWBA RIVER NEAR ROCK HILL, SC",3050.0000000,34.9848709,-80.9739685
1795,9737014,021473428,"WILDCAT CREEK BELOW ROCK HILL, SC",29.7000008,34.8895874,-81.0692444
1796,9735864,02147500,"ROCKY CREEK AT GREAT FALLS, SC",194.0000000,34.5654221,-80.9197998
1797,9733402,02146110,"MANCHESTER CREEK AT ROCK HILL, SC",5.8000002,34.9444427,-80.9797211
1798,9737002,021459367,"BIG DUTCHMAN CREEK AT ROCK HILL, SC",16.8999996,34.9868088,-81.0083389
1799,9202131,0212393300,"W. BR ROCKY R B MTH OF S PRONG R NR CORNELIUS, NC",20.7999992,35.4677773,-80.7902756
1800,9755380,0214265808,"TORRENCE CR AT BRADFORD HILL LN NR HUNTERSVLLE, NC",7.2900000,35.4036102,-80.8827744
1801,9734048,02147126,"WAXHAW CREEK AT SR1103 NEAR JACKSON, NC",35.0999985,34.8369446,-80.7916641
1802,9731398,02146750,"MCALPINE CR BELOW MCMULLEN CR NR PINEVILLE, NC",92.4000015,35.0664978,-80.8698502
1803,9731340,02146530,"LITTLE SUGAR CREEK AT PINEVILLE, NC",49.2000008,35.0852776,-80.8822250
1804,9731296,02146507,"LITTLE SUGAR C AT ARCHDALE DR AT CHARLOTTE, NC",42.5999985,35.1480560,-80.8577805
1805,9731484,0214645022,"BRIAR CR ABOVE COLONY RD AT CHARLOTTE, NC",19.0000000,35.1752777,-80.8308334
1806,9731264,02146285,"STEWART CREEK AT WEST MOREHEAD ST AT CHARLOTTE, NC",11.1000004,35.2283325,-80.8691635
1807,9731476,0214627970,"STEWART CREEK AT STATE ST AT CHARLOTTE, NC",9.0699997,35.2402763,-80.8683319
1808,9731494,02146700,"MCMULLEN CR AT SHARON VIEW RD NEAR CHARLOTTE, NC",6.9499998,35.1408348,-80.8199997
1809,9731488,02146470,"LITTLE HOPE CR AT SENECA PLACE AT CHARLOTTE, NC",2.6300001,35.1644440,-80.8530579
1810,9731248,02146211,"IRWIN CR AT STATESVILLE AVE AT CHARLOTTE, NC",5.9699998,35.2619438,-80.8369446
1811,9731486,02146409,"LTL SUGAR CR AT MEDICAL CENTER DR AT CHARLOTTE, NC",11.8000002,35.2036095,-80.8369446
1812,9731452,0214685800,"SIX MILE CREEK NEAR PINEVILLE, NC",20.2999992,35.0103569,-80.8285446
1813,9202601,0212427947,"REEDY CREEK AT SR 2803 NR CHARLOTTE, NC",2.5000000,35.2563896,-80.7005539
1814,9201663,0212419274,"CODDLE CR AT SR 1612 NEAR DAVIDSON, NC",22.7000008,35.5038872,-80.7363892
1815,9203161,02124080,"CLARKE CREEK NEAR HARRISBURG, NC",21.8999996,35.4141655,-80.7519455
1816,9202419,0212414900,"MALLARD CR BL STONY CR NR HARRISBURG, NC",34.5999985,35.3327789,-80.7158356
1817,9202493,02124269,"BACK CR AT SR1173 NEAR HARRISBURG, NC",7.4499998,35.3091660,-80.6736145
1818,9202603,0212430293,"REEDY CREEK BELOW I-485 NR PINE RIDGE, NC",12.6000004,35.2586098,-80.6627808
1819,9202911,0212467451,"GOOSE CR AT SR1524 NEAR INDIAN TRAIL, NC",8.5000000,35.1304245,-80.6311798
1820,9203219,0212430653,"MCKEE CREEK AT SR2804 NR WILGROVE, NC",5.7600002,35.2538872,-80.6480560
1821,9731286,02146562,"CAMPBELL CREEK NR CHARLOTTE, NC",5.7100000,35.1866684,-80.7366638
1822,9731500,02146600,"MCALPINE CR AT SARDIS ROAD NEAR CHARLOTTE, NC",38.5999985,35.1377792,-80.7675018
1823,9731284,0214655255,"MCALPINE CREEK AT SR3150 NR IDLEWILD, NC",7.3299999,35.1758347,-80.7191696
1824,9731260,0214642825,"BRIAR CREEK NEAR CHARLOTTE, NC",5.1999998,35.2361107,-80.7711105
1825,9731292,0214657975,"IRVINS CREEK AT SR3168 NR CHARLOTTE, NC",8.3699999,35.1586113,-80.7133331
1826,9202447,0212433550,"ROCKY R AB IRISH BUFFALO CR NR ROCKY RIVER, NC",278.0000000,35.3216667,-80.5408325
1827,9202709,0212466000,"CLEAR CREEK AT SR3181 NR MINT HILL, NC",12.6000004,35.2083321,-80.5800018
1828,9202887,02124692,"GOOSE CR AT FAIRVIEW, NC",24.0000000,35.1536102,-80.5352783
1829,9211976,0212378405,"PEE DEE R AT HWY731 BL LK TILLERY NR NORWOOD, NC",4693.7500000,35.2006683,-80.0618057
1830,9203249,02126000,"ROCKY RIVER NEAR NORWOOD, NC",1372.0000000,35.1488876,-80.1758347
1831,9170418,02130840,"BLACK CREEK BELOW CHESTERFIELD, SC",51.7000008,34.6633339,-80.2116699
1832,9210446,02128000,"LITTLE RIVER NEAR STAR, NC",106.0000000,35.3872223,-79.8313904
1833,9167976,02129000,"PEE DEE R NR ROCKINGHAM, NC",6863.0000000,34.9458351,-79.8697205
1834,9168348,02130561,"PEE DEE RIVER NR BENNETTSVILLE, SC",7600.0000000,34.6062698,-79.7883987
1835,9125942,02133500,"DROWNING CREEK NEAR HOFFMAN, NC",183.0000000,35.0611115,-79.4938889
1836,9110346,02132320,"BIG SHOE HEEL CREEK NR LAURINBURG, NC",83.3000031,34.7505569,-79.3866653
1837,8853165,02104220,"ROCKFISH CREEK AT RAEFORD, NC",93.0999985,34.9997215,-79.2147217
1838,9130612,02133624,"LUMBER RIVER NEAR MAXTON, NC",365.0000000,34.7727776,-79.3319473
1839,8849951,02102908,"FLAT CREEK NEAR INVERNESS, NC",7.6300001,35.1827774,-79.1774979
1840,8842705,02102192,"BUCKHORN CREEK NR CORINTH, NC",76.3000031,35.5597229,-78.9736099
1841,8846189,02103000,"LITTLE RIVER AT MANCHESTER, NC",348.0000000,35.1933327,-78.9855576
1842,9129886,02134170,"LUMBER RIVER AT LUMBERTON, NC",708.0000000,34.6202774,-79.0111084
1843,8846907,02102500,"CAPE FEAR RIVER AT LILLINGTON, NC",3464.0000000,35.4061127,-78.8133316
1844,8831710,02105500,"CAPE FEAR R AT WILM O HUSKE LOCK NR TARHEEL, NC",4852.0000000,34.8355560,-78.8236084
1845,9127910,02134480,"BIG SWAMP NR TAR HEEL, NC",229.0000000,34.7102776,-78.8363876
1846,8786045,02088000,"MIDDLE CREEK NEAR CLAYTON, NC",83.5000000,35.5708351,-78.5905533
1847,8786041,0208773375,"SWIFT CREEK AT SR1555 NEAR CLAYTON, NC",113.6999969,35.5750008,-78.4986115
1848,8816187,02106500,"BLACK RIVER NEAR TOMAHAWK, NC",676.0000000,34.7550011,-78.2886124
1849,8786063,02088500,"LITTLE RIVER NEAR PRINCETON, NC",232.0000000,35.5113907,-78.1602783
1850,11239411,02089000,"NEUSE RIVER NEAR GOLDSBORO, NC",2399.0000000,35.3375015,-77.9974976
1851,10525935,02108000,"NORTHEAST CAPE FEAR RIVER NEAR CHINQUAPIN, NC",599.0000000,34.8288879,-77.8322220
1852,11236489,0208925200,"BEAR CREEK AT MAYS STORE, NC",57.7000008,35.2747231,-77.7944412
1853,11573918,02091000,"NAHUNTA SWAMP NEAR SHINE, NC",80.4000015,35.4888878,-77.8061142
1854,11239465,02089500,"NEUSE RIVER AT KINSTON, NC",2692.0000000,35.2577782,-77.5855560
1855,11574598,02091500,"CONTENTNEA CREEK AT HOOKERTON, NC",733.0000000,35.4288902,-77.5824966
1856,10976591,02092500,"TRENT RIVER NEAR TRENTON, NC",168.0000000,35.0641670,-77.4613876
1857,10518518,02093000,"NEW RIVER NEAR GUM BRANCH, NC",94.0000000,34.8491669,-77.5194473
1858,3350287,02084160,"CHICOD CR AT SR1760 NEAR SIMPSON, NC",45.0000000,35.5616684,-77.2308350
1859,10449386,0208111310,"CASHIE RIVER AT SR1257 NEAR WINDSOR, NC",108.0000000,36.0477791,-76.9841690
1860,10462511,02053500,"AHOSKIE CREEK AT AHOSKIE, NC",63.2999992,36.2802773,-76.9994431
1861,8746117,02053200,"POTECASI CREEK NEAR UNION, NC",225.0000000,36.3708344,-77.0255585
1862,10451190,02080500,"ROANOKE RIVER AT ROANOKE RAPIDS, NC",8384.0000000,36.4599991,-77.6336136
1863,3350831,02083500,"TAR RIVER AT TARBORO, NC",2183.0000000,35.8944435,-77.5330582
1864,8762349,02082585,"TAR RIVER AT NC 97 AT ROCKY MOUNT, NC",925.0000000,35.9547234,-77.7872238
1865,10510596,02083000,"FISHING CREEK NEAR ENFIELD, NC",526.0000000,36.1505547,-77.6930542
1866,8755825,02082770,"SWIFT CREEK AT HILLIARDSTON, NC",166.0000000,36.1122208,-77.9199982
1867,10511316,02082950,"LITTLE FISHING CREEK NEAR WHITE OAK, NC",177.0000000,36.1833344,-77.8761139
1868,11573494,02090380,"CONTENTNEA CREEK NEAR LUCAMA, NC",161.0000000,35.6911125,-78.1097260
1869,8759765,02081747,"TAR R AT US 401 AT LOUISBURG, NC",427.0000000,36.0930557,-78.2961121
1870,8783531,02088383,"LITTLE RIVER NEAR ZEBULON, NC",55.0000000,35.8219452,-78.3522186
1871,8786017,02087500,"NEUSE RIVER NEAR CLAYTON, NC",1150.0000000,35.6472206,-78.4052811
1872,8760623,02081500,"TAR RIVER NEAR TAR RIVER, NC",167.0000000,36.1941681,-78.5830536
1873,166737579,02087183,"NEUSE RIVER NEAR FALLS, NC",771.0000000,35.9399986,-78.5808334
1874,8783667,02087324,"CRABTREE CREEK AT US 1 AT RALEIGH, NC",121.0000000,35.8111115,-78.6108322
1875,8784005,02087359,"WALNUT CREEK AT SUNNYBROOK DRIVE NR RALEIGH, NC",29.7999992,35.7583351,-78.5830536
1876,8783643,0208732885,"MARSH CREEK NEAR NEW HOPE, NC",6.8400002,35.8169441,-78.5930557
1877,8783339,02087275,"CRABTREE CREEK AT HWY 70 AT RALEIGH, NC",97.5999985,35.8380547,-78.6741638
1878,8783277,0208726005,"CRABTREE CR AT EBENEZER CHURCH RD NR RALEIGH, NC",76.0000000,35.8452759,-78.7244415
1879,8784415,0208758850,"SWIFT CREEK NEAR MCCULLARS CROSSROADS, NC",35.7999992,35.6936111,-78.6922226
1880,8783875,0208735012,"ROCKY BRANCH BELOW PULLEN DRIVE AT RALEIGH, NC",1.1700000,35.7799988,-78.6663895
1881,8777467,02086624,"KNAP OF REEDS CREEK NEAR BUTNER, NC",43.0000000,36.1279221,-78.7983398
1882,8777373,02086500,"FLAT RIVER AT DAM NEAR BAHAMA, NC",168.0000000,36.1486130,-78.8288879
1883,8785997,02087580,"SWIFT CREEK NEAR APEX, NC",21.0000000,35.7188873,-78.7522202
1884,933020162,02086849,"ELLERBE CREEK NEAR GORMAN, NC",21.8999996,36.0593109,-78.8325043
1885,8693517,02077670,"MAYO CR NR BETHEL HILL, NC",53.5000000,36.5408325,-78.8719406
1886,8778363,02085500,"FLAT RIVER AT BAHAMA, NC",149.0000000,36.1827774,-78.8788910
1887,8777649,0208524975,"LITTLE R BL LITTLE R TRIB AT FAIRNTOSH, NC",98.9000015,36.1133347,-78.8597260
1888,8777381,0208524090,"MOUNTAIN CREEK AT SR1617 NR BAHAMA, NC",7.9699998,36.1497231,-78.8966675
1889,8777369,0208521324,"LITTLE RIVER AT SR1461 NEAR ORANGE FACTORY, NC",78.1999969,36.1416664,-78.9191666
1890,8778383,02085070,"ENO RIVER NEAR DURHAM, NC",141.0000000,36.0722237,-78.9077759
1891,8778141,0208675010,"ELLERBE CREEK AT CLUB BOULEVARD AT DURHAM, NC",6.0100002,36.0193901,-78.8947754
1892,8893782,0209741955,"NORTHEAST CREEK AT SR1100 NR GENLEE, NC",21.1000004,35.8722229,-78.9130554
1893,8894150,02097280,"THIRD FORK CR AT WOODCROFT PARKWAY NR BLANDS, NC",14.7900000,35.9226379,-78.9524155
1894,8894216,0209782609,"WHITE OAK CR AT MOUTH NEAR GREEN LEVEL, NC",11.8999996,35.7602768,-78.9202805
1895,8693577,02077303,"HYCO R BL ABAY D NR MCGEHEES MILL, NC",202.0000000,36.5224991,-78.9974976
1896,8897336,02097517,"MORGAN CREEK NEAR CHAPEL HILL, NC",41.0000000,35.8933334,-79.0197220
1897,8893140,0209722970,"SANDY CREEK AT CORNWALLIS RD NEAR DURHAM, NC",4.6700001,35.9832230,-78.9568024
1898,8893722,02097314,"NEW HOPE CREEK NEAR BLANDS, NC",75.9000015,35.8849983,-78.9652786
1899,8696811,02075500,"DAN RIVER AT PACES, VA",2587.0000000,36.6423607,-79.0894623
1900,8780571,02085000,"ENO RIVER AT HILLSBOROUGH, NC",66.0000000,36.0711098,-79.0955582
1901,8896094,02097464,"MORGAN CREEK NEAR WHITE CROSS, NC",8.3500004,35.9236107,-79.1149979
1902,8897934,02096960,"HAW RIVER NEAR BYNUM, NC",1275.0000000,35.7652779,-79.1358337
1903,8872370,02102000,"DEEP RIVER AT MONCURE, NC",1434.0000000,35.6269455,-79.1161118
1904,8701361,02077200,"HYCO CREEK NEAR LEASBURG, NC",45.9000015,36.3977776,-79.1966629
1905,8895436,02096846,"CANE CREEK NEAR ORANGE GROVE, NC",7.5400000,35.9872208,-79.2061081
1906,8696453,02075045,"DAN RIVER AT STP NEAR DANVILLE, VA",2116.0000000,36.5626373,-79.3697433
1907,8891488,02096500,"HAW RIVER AT HAW RIVER, NC",606.0000000,36.0872231,-79.3661118
1908,8869974,02101726,"ROCKY R AT US 64 NEAR SILER CITY, NC",68.6999969,35.7351418,-79.4230728
1909,8872070,02101800,"TICK CREEK NEAR MOUNT VERNON SPRINGS, NC",15.5000000,35.6597214,-79.4016647
1910,8673535,02074500,"SANDY RIVER NEAR DANVILLE, VA",111.0000000,36.6195831,-79.5041962
1911,8869528,0210166029,"ROCKY R AT SR1300 NR CRUTCHFIELD CROSSROADS, NC",7.4200001,35.8069458,-79.5274963
1912,8890012,02094500,"REEDY FORK NEAR GIBSONVILLE, NC",131.0000000,36.1730537,-79.6141663
1913,8891478,02095500,"NORTH BUFFALO CREEK NEAR GREENSBORO, NC",37.0999985,36.1205559,-79.7080536
1914,8890408,0209553650,"BUFFALO CREEK AT SR2819 NR MCLEANSVILLE, NC",88.5000000,36.1280556,-79.6616669
1915,8872060,02100500,"DEEP RIVER AT RAMSEUR, NC",349.0000000,35.7263870,-79.6555557
1916,8673565,02074000,"SMITH RIVER AT EDEN, NC",538.0000000,36.5255547,-79.7655563
1917,8677803,02071000,"DAN RIVER NEAR WENTWORTH, NC",1053.0000000,36.4124985,-79.8261108
1918,8890624,02095271,"NORTH BUFFALO CREEK AT CHURCH ST AT GREENSBORO, NC",14.1999998,36.0977783,-79.7825012
1919,8890700,02095181,"N BUFFALO CR AT WESTOVER TERRACE AT GREENSBORO, NC",9.5500002,36.0791664,-79.8127747
1920,8891502,02095000,"SOUTH BUFFALO CR NEAR GREENSBORO, NC",34.0000000,36.0600014,-79.7258301
1921,8891014,02094770,"SOUTH BUFFALO CREEK AT US 220 AT GREENSBORO, NC",15.3999996,36.0380554,-79.7997208
1922,8891056,02094775,"RYAN CREEK BELOW US 220 AT GREENSBORO, NC",4.1199999,36.0311127,-79.7961121
1923,8673523,02073000,"SMITH RIVER AT MARTINSVILLE, VA",379.0000000,36.6612473,-79.8805923
1924,8890056,02093800,"REEDY FORK NEAR OAK RIDGE, NC",20.6000004,36.1725006,-79.9527740
1925,8890414,02093877,"BRUSH CREEK AT MUIRFIELD RD AT GREENSBORO, NC",5.3000002,36.1280556,-79.9238892
1926,8890896,02094659,"SOUTH BUFFALO CREEK NR POMONA, NC",7.3299999,36.0494461,-79.8552780
1927,8891468,0209399200,"HORSEPEN CREEK AT US 220 NR GREENSBORO, NC",15.8999996,36.1377792,-79.8600006
1928,8866534,02099000,"EAST FORK DEEP RIVER NEAR HIGH POINT, NC",14.8000002,36.0372238,-79.9455566
1929,8673563,02070500,"MAYO RIVER NEAR PRICE, NC",242.0000000,36.5338898,-79.9913864
1930,8673051,02070000,"NORTH MAYO RIVER NEAR SPENCER, VA",108.0000000,36.5681953,-79.9872665
1931,8679473,02069000,"DAN RIVER AT PINE HALL, NC",501.0000000,36.3193016,-80.0500412
1932,8675163,02069700,"SOUTH MAYO RIVER NEAR NETTLERIDGE, VA",85.5000000,36.5709724,-80.1294937
1933,8675313,02068500,"DAN RIVER NEAR FRANCISCO, NC",129.0000000,36.5149994,-80.3030548
1934,9223419,02121500,"ABBOTTS CREEK AT LEXINGTON, NC",174.0000000,35.8069458,-80.2347260
1935,9252852,02116500,"YADKIN RIVER AT YADKIN COLLEGE, NC",2280.0000000,35.8566666,-80.3869476
1936,9249606,02115360,"YADKIN RIVER AT ENON, NC",1694.0000000,36.1316681,-80.4438858
1937,9246384,02114450,"LITTLE YADKIN RIVER AT DALTON, NC",42.7999992,36.2991676,-80.4147186
1938,9245516,02113850,"ARARAT RIVER AT ARARAT, NC",231.0000000,36.4044456,-80.5616684
1939,9236229,02120780,"SECOND CREEK NEAR BARBER, NC",118.0000000,35.7176094,-80.5960770
1940,9233605,02118500,"HUNTING CREEK NEAR HARMONY, NC",155.0000000,36.0005569,-80.7455521
1941,9235493,02118000,"SOUTH YADKIN RIVER NEAR MOCKSVILLE, NC",306.0000000,35.8450012,-80.6588898
1942,9249426,02112250,"YADKIN RIVER AT ELKIN, NC",866.0000000,36.2404213,-80.8491592
1943,6886804,03165000,"CHESTNUT CREEK AT GALAX, VA",39.4000015,36.6459618,-80.9192429
1944,6887572,03164000,"NEW RIVER NEAR GALAX, VA",1141.0000000,36.6473503,-80.9789658
1945,9250904,02112000,"YADKIN RIVER AT WILKESBORO, NC",504.0000000,36.1525002,-81.1455536
1946,9250814,02111500,"REDDIES RIVER AT NORTH WILKESBORO, NC",89.1999969,36.1749992,-81.1688919
1947,9251670,0211139110,"YADKIN RIVER BL W KERR SCOTT DAM NEAR BUCK, NC",367.0000000,36.1361122,-81.2233353
1948,9753760,02142000,"LOWER LITTLE RIVER NR ALL HEALING SPRINGS, NC",28.2000008,35.9455566,-81.2369461
1949,9251726,02111180,"ELK CREEK AT ELKVILLE, NC",50.9000015,36.0713882,-81.4030533
1950,9745122,02143000,"HENRY FORK NEAR HENRY RIVER, NC",83.1999969,35.6844444,-81.4033356
1951,6892192,03161000,"SOUTH FORK NEW RIVER NEAR JEFFERSON, NC",205.0000000,36.3933334,-81.4069443
1952,9253266,02111000,"YADKIN RIVER AT PATTERSON, NC",28.7999992,35.9908333,-81.5583344
1953,9752476,02140991,"JOHNS RIVER AT ARNEYS STORE, NC",201.0000000,35.8336105,-81.7119446
1954,9752982,02138520,"CATAWBA R AT SR1223 BL LK JAMES NR BRIDGEWATER, NC",386.2609863,35.7403603,-81.8346634
1955,19743430,03479000,"WATAUGA RIVER NEAR SUGAR GROVE, NC",92.0999985,36.2391663,-81.8222198
1956,9753828,02138500,"LINVILLE RIVER NEAR NEBO, NC",66.6999969,35.7947235,-81.8899994
1957,19752425,03473000,"S F HOLSTON RIVER NEAR DAMASCUS, VA",303.0000000,36.6517830,-81.8440094
1958,9754776,02137727,"CATAWBA R NR PLEASANT GARDENS, NC",126.0000000,35.6858330,-82.0602798
1959,19752763,03478400,"BEAVER CREEK AT BRISTOL, VA",26.8999996,36.6317749,-82.1337433
1960,22160778,0344894205,"NORTH FORK SWANNANOA RIVER NEAR WALKERTOWN, NC",14.5000000,35.6833344,-82.3330536
1961,19490270,03463300,"SOUTH TOE RIVER NEAR CELO, NC",43.2999992,35.8313904,-82.1841660
1962,22161670,03450000,"BEETREE CREEK NEAR SWANNANOA, NC",5.4600000,35.6530571,-82.4052811
1963,19487554,03465500,"NOLICHUCKY RIVER AT EMBREEVILLE, TN",805.0000000,36.1764946,-82.4573669
1964,19763234,03490000,"N F HOLSTON RIVER NEAR GATE CITY, VA",671.0000000,36.6087112,-82.5679321
1965,22161966,03453500,"FRENCH BROAD RIVER AT MARSHALL, NC",1332.0000000,35.7863884,-82.6608353
1966,22161598,03453000,"IVY RIVER NEAR MARSHALL, NC",158.0000000,35.7697220,-82.6208344
1967,19487012,03466208,"BIG LIMESTONE CREEK NEAR LIMESTONE, TN",79.0000000,36.2059364,-82.6504288
1968,22161878,03454500,"FRENCH BROAD RIVER AT HOT SPRINGS, NC",1567.0000000,35.8899155,-82.8209991
1969,14640581,03527000,"CLINCH RIVER AT SPEERS FERRY, VA",1123.0000000,36.6487083,-82.7504349
1970,22178350,03491000,"BIG CREEK NEAR ROGERSVILLE, TN",47.2999992,36.4262047,-82.9518280
1971,22178772,03491544,"CROCKETT CREEK BELOW ROGERSVILLE, TN",4.6700001,36.3798180,-83.0465546
1972,22151401,03460000,"CATALOOCHEE CREEK NEAR CATALOOCHEE, NC",49.2000008,35.6674995,-83.0736084
1973,22150419,03459500,"PIGEON RIVER NEAR HEPCO, NC",350.0000000,35.6349983,-82.9899979
