feature_id,site_no,site_name,da_sqkm,lat_reachCent,lon_reachCent
19487012,3466208,"BIG LIMESTONE CREEK NEAR LIMESTONE, TN",79,36.2059364,-82.6504288
22161878,3454500,"FRENCH BROAD RIVER AT HOT SPRINGS, NC",1567,35.8899155,-82.8209991
14640581,3527000,"CLINCH RIVER AT SPEERS FERRY, VA",1123,36.6487083,-82.7504349
22178350,3491000,"BIG CREEK NEAR ROGERSVILLE, TN",47.2999992,36.4262047,-82.951828
22178772,3491544,"CROCKETT CREEK BELOW ROGERSVILLE, TN",4.6700001,36.379818,-83.0465546
22151401,3460000,"CATALOOCHEE CREEK NEAR CATALOOCHEE, NC",49.2000008,35.6674995,-83.0736084
22150419,3459500,"PIGEON RIVER NEAR HEPCO, NC",350,35.6349983,-82.9899979
14640623,3527220,"CLINCH RIVER NEAR LOONEYS GAP, TN",1154,36.5728073,-82.9387512
22162876,3455000,"FRENCH BROAD RIVER NEAR NEWPORT, TN",1858,35.9816093,-83.161087
22150583,3461500,"PIGEON RIVER AT NEWPORT, TN",666,35.9606514,-83.174324
22151081,3460795,"PIGEON R BL POWER PLANT NR WATERVILLE, NC",538,35.7836113,-83.1119461
19488812,3467609,NOLICHUCKY RIVER NEAR LOWLAND,1688.400024,36.126339,-83.1753006
22539818,3531500,"POWELL RIVER NEAR JONESVILLE, VA",319,36.6620331,-83.0948944
14642349,3528000,"CLINCH RIVER ABOVE TAZEWELL, TN",1474,36.425087,-83.3982315
22130697,3497300,"LITTLE RIVER ABOVE TOWNSEND, TN",106,35.6645317,-83.7112808
22540324,3532000,"POWELL RIVER NEAR ARTHUR, TN",685,36.5421448,-83.6303329
22130125,3498850,"LITTLE RIVER NEAR ALCOA, TN",300,35.8088379,-83.9265747
22130235,3498500,"LITTLE RIVER NEAR MARYVILLE, TN",269,35.7856216,-83.8846054
22123016,3535000,"BULLRUN CREEK NEAR HALLS CROSSROADS, TN",68.5,36.1144142,-83.9881744
10191314,3403910,"CLEAR FORK AT SAXTON, KY",331,36.6339722,-84.1115952
22125042,3535400,"BEAVER CREEK AT SOLWAY, TN",86.8000031,35.9650154,-84.1786652
22124080,3535200,BEAVER C NR POWELL TENN,56.0999985,36.0184135,-84.0515823
12151838,3410500,"SOUTH FORK CUMBERLAND RIVER NEAR STEARNS, KY",954,36.6270218,-84.5332718
12154278,3409500,"CLEAR FORK NEAR ROBBINS, TN",272,36.3882866,-84.630188
12154450,3408500,"NEW RIVER AT NEW RIVER, TN",382,36.3855171,-84.554718
12154474,3410210,"SOUTH FK CUMBERLAND RIVER AT LEATHERWOOD FORD, TN",806,36.4773827,-84.6693649
19710425,3539800,"OBED RIVER NEAR LANCING, TN",518,36.0814934,-84.670311
19710283,3539778,"CLEAR CREEK AT LILLY BRIDGE NEAR LANCING, TN",170,36.1031303,-84.718277
19712873,3540500,"EMORY RIVER AT OAKDALE, TN",764,35.9831314,-84.557991
19710639,3538830,"OBED RIVER AT ADAMS BRIDGE NEAR CROSSVILLE, TN",91.7900009,36.0616684,-84.9613876
19711775,3539600,"DADDYS CREEK NEAR HEBBERTSBURG, TN",139,35.9976654,-84.8224945
10183161,3414500,"EAST FORK OBEY RIVER NEAR JAMESTOWN, TN",202,36.4161797,-85.0263367
10181647,3416000,"WOLF RIVER NEAR BYRDSTOWN, TN",106,36.5603447,-85.0730057
10183165,3415000,"WEST FORK OBEY RIVER NEAR ALPINE, TN",115,36.3973885,-85.1744461
18422725,3419800,"CALFKILLER RIVER AT HWY 111 BELOW SPARTA, TN",175,35.9121361,-85.476326
4034276,3312259,"SALT LICK CREEK BELOW RED BOILING SPRINGS, TN",14.5,36.5518799,-85.8571091
18432749,3421000,"COLLINS RIVER NEAR MCMINNVILLE, TN",640,35.7082825,-85.7318344
18421273,3424730,"SMITH FORK AT TEMPERANCE HALL, TN",214,36.0873108,-85.9074478
18402511,3428200,"WEST FORK STONES RIVER AT MURFREESBORO, TN",177,35.9028435,-86.4299927
18402499,3427500,"EAST FORK STONES RIVER NEAR LASCASSAS, TN",262,35.918396,-86.3338776
18408240,3431060,"MILL CREEK AT THOMPSON LANE, NEAR WOODBINE, TN",93.4000015,36.1175766,-86.7190475
18408486,3431000,"MILL CREEK NEAR ANTIOCH, TN",64,36.0815964,-86.6807327
18408390,3430550,"MILL CREEK NEAR NOLENSVILLE, TN",40.5299988,36.0092049,-86.7015228
18408484,3431300,"BROWNS CREEK AT STATE FAIRGROUNDS AT NASHVILLE, TN",11.8000002,36.1299858,-86.7610474
18407884,3426470,"DRY CREEK NEAR EDENWOLD, TN",7.6399999,36.2844543,-86.7063446
18408692,3431500,"CUMBERLAND RIVER AT NASHVILLE, TN",12856,36.161499,-86.7726746
18408070,3431599,"WHITES CREEK NEAR BORDEAUX, TN",51.2999992,36.2176208,-86.8202286
18408480,3431700,"RICHLAND CREEK AT CHARLOTTE AVE, AT NASHVILLE, TN",24.2999992,36.1512222,-86.8542709
18391756,3433500,"HARPETH RIVER AT BELLEVUE, TN",409,36.0545616,-86.9285126
18393756,3432400,"HARPETH RIVER BELOW FRANKLIN, TN",210,35.9481659,-86.8817444
18393858,3432350,"HARPETH RIVER AT FRANKLIN, TN",192,35.9208183,-86.8655014
18409192,3431800,"SYCAMORE CREEK NEAR ASHLAND CITY, TN",97.1999969,36.3200226,-87.0511932
18393278,3434500,"HARPETH RIVER NEAR KINGSTON SPRINGS, TN",683,36.1220016,-87.0988922
10169834,3436100,"RED RIVER AT PORT ROYAL, TN",926,36.5547218,-87.1419449
19518240,3599500,"DUCK RIVER AT COLUMBIA, TN",1208,35.6180534,-87.0323486
19518084,3602500,"PINEY RIVER AT VERNON, TN",193,35.8712616,-87.5014038
19515920,3601990,"DUCK RIVER AT HWY 100 AT CENTERVILLE, TN",2048,35.7842331,-87.4600143
11883626,3436690,"YELLOW CREEK AT ELLIS MILLS, TN",103,36.3106499,-87.5539398
19514640,3603000,"DUCK RIVER ABOVE HURRICANE MILLS, TN",2557,35.9300652,-87.7430801
19503182,3604400,"BUFFALO RIVER BELOW LOBELVILLE, TN",702,35.8118095,-87.7787552
10581525,3605078,"CYPRESS CREEK AT CAMDEN, TN",27.2999992,36.0470047,-88.0758667
10581939,3606500,"BIG SANDY RIVER AT BRUCETON, TN",205,36.0369835,-88.2291183
1864264,3610000,"CLARKS RIVER AT MURRAY, KY",89.6999969,36.5928345,-88.3000412
19543740,3594421,"BEECH RIVER BELOW WOLF CREEK NEAR LEXINGTON, TN",0,35.6341667,-88.4147186
14112386,7024200,"CROOKED CREEK NEAR HUNTINGDON, TN",26.5,36.0645065,-88.4047699
7483456,7025400,"NORTH FORK OBION RIVER NEAR MARTIN, TENN (CE)",372,36.4053078,-88.8547668
14113038,7024500,"SOUTH FORK OBION RIVER NEAR GREENFIELD, TN",383,36.1181221,-88.8108978
14101407,7028960,MIDDLE FORK FORKED DEER RIVER NEAR FAIRVIEW,211,35.744236,-88.8464508
14126587,7024000,"BAYOU DE CHIEN NEAR CLINTON, KY",68.6999969,36.6286697,-88.9639511
14240668,7027720,"SOUTH FORK FORKED DEER RIVER NEAR OWL CITY, TN",718,35.7187653,-89.2122726
7484594,7026795,"INDIAN CREEK NEAR SAMBURG, TN",8.0100002,36.3828201,-89.3424759
7491728,7026500,"REELFOOT CREEK NEAR SAMBURG, TN",110,36.4422874,-89.296463
14073444,7030050,"HATCHIE RIVER AT RIALTO, TN",2308,35.6373367,-89.6094513
3672682,7047855,"Whiteman's Crk at Ind Dr at Jonesboro, AR",17.1700001,35.8086128,-90.6422195
7672652,7064000," Black River near Corning, AR",1750,36.4019432,-90.5413895
7522469,7068510,"Little Black River below Fairdealing, MO",194,36.6317253,-90.5753937
9273030,7077652,"Lost Creek at Floyd St. at Jonesboro, AR",19.7000008,35.8499985,-90.7213898
9273022,7077380,"Cache River at Egypt, AR",701,35.8574982,-90.9330521
7523285,7068000,"Current River at Doniphan, MO",2038,36.6220016,-90.8476257
7548159,7069000,"Black River at Pocahontas, AR",4840,36.2541656,-90.9702759
7549123,7072500,"Black River at Black Rock, AR",7370,36.1025009,-91.0977783
7573907,7072000,"Eleven Point River near Ravenden Springs, AR",1130,36.3463898,-91.1141663
7561621,7069500,"Spring River at Imboden, AR",1180,36.205555,-91.171669
7572703,7071500,"Eleven Point River near Bardley, MO",793,36.6486931,-91.2008362
7551125,7074420,"Black River at Elgin Ferry, AR",8420,35.7655563,-91.3002777
7559729,7069220,"Spring River near Mammoth Springs, AR",280,36.4603424,-91.5268097
7561625,7069190,"Mammoth Spring at Mammoth Spring, AR",0.27,36.497776,-91.535553
7561723,7069305,"Spring River at Town Branch Bridge at Hardy, AR",845,36.3136101,-91.4827805
11833608,7061000," White River at Batesville, AR",11070,35.7602768,-91.6411133
7560625,7069295,"South Fork Spring River at Saddle, AR",0,36.3522224,-91.6336136
11830684,7060500,"White River at Calico Rock, AR",9980,36.1166649,-92.1430588
11834118,7060710,"North Sylamore Creek near Fifty Six, AR",58.0999985,35.9916649,-92.2138901
7650991,7057500,"North Fork River near Tecumseh, MO",561,36.6230278,-92.2481384
11830560,7057370,"White River near Norfork, AR",8040,36.2236099,-92.3000031
7650971,7058000,"Bryant Creek near Tecumseh, MO",570,36.627224,-92.3060532
11778001,7075000," Middle Fork of Little Red River at Shirley, AR",302,35.6566658,-92.292778
7628072,7055607,"Crooked Creek at Kelly Crossing at Yellville, AR",398,36.230278,-92.7094421
11817731,7056515,"Bear Creek near Silver Hill, AR",83.0999985,35.9399986,-92.7133331
11816353,7056700,"Buffalo River near Harriet, AR",1070,36.0677795,-92.5774994
11818755,7056000,"Buffalo River near St. Joe, AR",829,35.9830551,-92.7472229
11818809,7055875,"Richland Creek near Witts Spring, AR",67.4000015,35.7972221,-92.9288864
11816741,7055680,"Buffalo River at Pruitt, AR",190,36.059166,-93.1377792
8586574,7053250,"Yocum Creek near Oak Grove, AR",52.7999992,36.4544449,-93.3561096
11816879,7055660,"Buffalo River at Ponca, AR",116,36.0224991,-93.3547211
11819355,7055646,"Buffalo River near Boxley, AR",57.4000015,35.9388885,-93.4049988
8586784,7050500,"Kings River near Berryville, AR",527,36.4272232,-93.6208344
8585070,7050152,Roaring River at Roaring River State Park,35.7000008,36.5809021,-93.8338089
8588002,7049000,"War Eagle Creek near Hindsville, AR",263,36.2000008,-93.8550034
8590894,7048600,"White River near Fayetteville, AR",400,36.0730553,-94.0811081
7600617,7188653,"Big Sugar Creek near Powell, MO",141,36.61586,-94.1822205
7753306,7250965,"Frog Bayou at Winfrey, AR",54.2000008,35.7222214,-94.1136093
7752590,7250935,"Jones Creek at Winfrey, AR",19.7999992,35.7358322,-94.1030579
7753312,7250974,"Jack Creek near Winfrey, AR",6.9000001,35.7044449,-94.0916672
7600673,7188838,"Little Sugar Creek near Pineville, MO",195,36.5839615,-94.3732681
398478,7194800,"Illinois River at Savoy, AR",167,36.103054,-94.3444443
399500,7195000,"Osage Creek near Elm Springs, AR",130,36.2219429,-94.2883301
397364,7194880,"Osage Creek near Cave Springs, AR",34.7000008,36.2814674,-94.2279816
7601075,7189000,"Elk River near Tiff City, Mo",851,36.6314621,-94.5868912
7600671,7188885,"Indian Creek near Lanagan, MO",239,36.5992775,-94.4496384
7600551,7189100,"Buffalo Creek at Tiff City, MO",60.7999992,36.6709061,-94.6041107
21771041,7191179,"Spavinaw Creek near Cherokee City, AR",103,36.3420219,-94.5877228
21770953,7191160,"Spavinaw Creek near Maysville, AR",89.5,36.364521,-94.5513306
400822,7196900,"Baron Fork at Dutch Mills, AR",40.5999985,35.8800011,-94.4863892
398302,7195500,"Illinois River near Watts, OK",630,36.1300812,-94.5721664
398430,7195430,"Illinois River South of Siloam Springs, AR",575,36.1086121,-94.5333328
398128,7195400,Illinois River at Hwy. 16 near Siloam Springs AR,509,36.144722,-94.4947205
397590,7195855,"Flint Creek near West Siloam Springs, OK",59.7999992,36.2161102,-94.605278
399452,7195800,"Flint Creek at Springtown, AR",14.1999998,36.2561111,-94.433609
397706,7195865,"Sager Creek near West Siloam Springs, OK",19.1000004,36.2017479,-94.605217
7583213,7189542,"Honey Creek near South West City, MO",48.7000008,36.5488892,-94.683609
7583211,7189540,"Cave Springs Branch near South West City, MO",8,36.5472984,-94.6180038
21771121,71912213,"Spavinaw Creek near Colcord, OK",163,36.3225822,-94.6852264
21771103,7191220,"Spavinaw Creek near Sycamore, OK",132,36.3347206,-94.6413879
21770993,7191222,"Beaty Creek near Jay, OK",59.0999985,36.3553581,-94.7763367
398442,7196090,"Illinois River at Chewey, OK",825,36.1042519,-94.7827301
399514,7196000,"Flint Creek near Kansas, OK",116,36.1864738,-94.7068939
21770855,7191288,"Spavinaw Creek near Eucha, OK",359,36.3792496,-94.9368973
401366,7197360,"Caney Creek near Barber, OK",90.1999969,35.7850914,-94.8563385
400496,7197000,"Baron Fork at Eldon, OK",312,35.9211998,-94.838562
401664,7196500,"Illinois River near Tahlequah, OK",950,35.9228706,-94.9235687
21773127,7191500,"Neosho River near Chouteau, OK",11580,36.229538,-95.1827393
21770039,7191000,"Big Cabin Creek near Big Cabin, OK",450,36.5684166,-95.1521912
21773053,7190500,"Neosho River near Langley, OK",10385,36.4389725,-95.0485764
381670,7194500,"Arkansas River near Muskogee, OK",96472,35.7695427,-95.2971878
833464,7176000,"Verdigris River near Claremore, OK",6451,36.3074989,-95.6997223
371305,7165570,"Arkansas River near Haskell, OK",75293,35.8227768,-95.6377792
21784710,7175500,"Caney River near Ramona, OK",1936,36.5089798,-95.8419342
847450,7178200,"Bird Ck at State Highway 266 near Catoosa, OK",1123,36.2231522,-95.8194351
847304,7178000,"Bird Creek near Owasso, OK",1017,36.2487068,-95.8672104
847292,7177500,"Bird Creek near Sperry, OK",907,36.2784271,-95.9541626
847886,7176500,"Bird Creek at Avant, OK",369,36.4850883,-96.0602722
847340,7177800,"Coal Creek at Tulsa, OK",8.2299995,36.1945381,-95.9141617
847326,7177650,"Flat Rock Creek at Cincinnati Ave at Tulsa, OK",8.1099997,36.2153702,-95.9952774
536835,7243500,"Deep Fork near Beggs, OK",2004,35.6739883,-96.0686111
369211,7164500,"Arkansas River at Tulsa, OK",74460,36.1406479,-96.0063858
367965,7164600,"Joe Creek at 61st St at Tulsa, OK",11.6000004,36.0756493,-95.9605484
368019,7165562,"Haikey Creek at 101st St South at Tulsa, OK",17.8999996,36.0170441,-95.848877
367999,7165565,"Little Haikey Creek at 101st St South at Tulsa, OK",5.48,36.0175972,-95.8608246
20972352,7153000,"Black Bear Creek at Pawnee, OK",538,36.3436661,-96.7994766
20969328,7152500,"Arkansas River at Ralston, OK",54208,36.5042152,-96.7283707
496568,7161450,"Cimarron River near Ripley, OK",18117,35.9858932,-96.9122467
532681,7242380,"Deep Fork at Warwick, OK",527,35.6808968,-97.0083618
21002333,7151000,"Salt Fork Arkansas River at Tonkawa, OK",4470,36.671978,-97.3094864
255270,7160000,"Cimarron River near Guthrie, OK",17006,35.9206009,-97.4258728
254068,7159750,"Cottonwood Creek near Seward, OK",320,35.8136597,-97.478096
251482,7160500,"Skeleton Creek near Lovell, OK",412,36.0600395,-97.5850449
250456,7160350,"Skeleton Creek at Enid, OK",70,36.3761444,-97.8003311
255558,7159100,"Cimarron River near Dover, OK",15809,35.9517059,-97.9144974
390946,7239300,"North Canadian River blw Weavers Ck nr Watonga, OK",13023,35.8119888,-98.4209061
21047070,7158000,"Cimarron River near Waynoka, OK",13399,36.5172577,-98.8795395
390116,7238000,"North Canadian River near Seiling, OK",12555,36.1833725,-98.9212036
388800,7237500,"North Canadian River at Woodward, OK",11883,36.4367027,-99.2784348
3142490,7324200,"Washita River near Hammon, OK",1367,35.6564369,-99.3062057
3141592,7316500,"Washita River near Cheyenne, OK",775,35.6264381,-99.6684418
13812194,7235000,"Wolf Ck at Lipscomb, TX",697,36.2386475,-100.2756882
19972126,7228000,"Canadian Rv nr Canadian, TX",22866,35.9350433,-100.3706894
13837931,7233500,"Palo Duro Ck nr Spearman, TX",1076,36.2022552,-101.3059921
20001250,7227420,"Cramer Ck at US Hwy 54 nr Dalhart, TX",94.6999969,35.7512512,-102.8931656
19980288,7227890,"Big Blue Ck nr Fritch, TX",407.2000122,35.7207794,-101.662529
20052023,7221500,"CANADIAN RIVER NEAR SANCHEZ, NM",6015,35.6548347,-104.3786087
20050371,7211500,"CANADIAN RIVER NEAR TAYLOR SPRINGS, NM",2850,36.2975693,-104.4954758
20058852,7207500,"PONIL CREEK NEAR CIMARRON, NM",171,36.5736961,-104.9468079
20059116,7207000,"CIMARRON RIVER NEAR CIMARRON, NM",294,36.5198326,-104.9786148
20060156,7208500,"RAYADO CREEK NEAR CIMARRON, NM",65,36.372345,-104.9692917
20044492,7218000,"COYOTE CREEK NEAR GOLONDRINAS, NM",215,35.916523,-105.1640854
20044782,7216500,"MORA RIVER NEAR GOLONDRINAS, NM",267,35.890873,-105.16362
20058478,7206000,"CIMARRON RIVER BELOW EAGLE NEST DAM, NM",167,36.5321236,-105.2281418
20044778,7215500,"MORA RIVER AT LA CUEVA, NM",174,35.945118,-105.2557297
17864778,8277470,"RIO PUEBLO NR PENASCO, NM",101,36.1684685,-105.6027908
17864480,8276300,"RIO PUEBLO DE TAOS BELOW LOS CORDOVAS, NM",380,36.3793335,-105.6678314
17865290,8275500,"RIO GRANDE DEL RANCHO NEAR TALPA, NM",83,36.3031044,-105.5810013
17864360,8269000,"RIO PUEBLO DE TAOS NEAR TAOS, NM",66.5999985,36.4394455,-105.5036087
17863078,8271000,"RIO LUCERO NEAR ARROYO SECO, NM",16.6000004,36.5082893,-105.5309677
17863440,8267500,"RIO HONDO NEAR VALDEZ, NM",36.2000008,36.5417976,-105.5565186
20815196,8380500,"GALLINAS CREEK NEAR MONTEZUMA, NM",84,35.6519928,-105.3188324
20815180,8378500,"PECOS RIVER NEAR PECOS, NM",189,35.7083511,-105.6827011
20815146,8377900,"RIO MORA NEAR TERRERO, NM",53.2000008,35.7771149,-105.6580276
17864756,8279500,"RIO GRANDE AT EMBUDO, NM",10400,36.205555,-105.963974
17865320,8279000,"EMBUDO CREEK AT DIXON, NM",305,36.2108574,-105.9136276
17864594,8276500,"RIO GRANDE BLW TAOS JUNCTION BRIDGE NEAR TAOS, NM",9730,36.320034,-105.7544479
17866820,8294210,"RIO NAMBE BELOW NAMBE FALLS DAM NEAR NAMBE, NM",34.0999985,35.8461113,-105.9097214
17866900,8302500,"TESUQUE CREEK ABOVE DIVERSIONS NEAR SANTA FE, NM",11.6999998,35.7395554,-105.904953
17866714,8291000,"SANTA CRUZ RIVER NEAR CUNDIYO, NM",86,35.9647217,-105.9047241
17846406,8289000,"RIO OJO CALIENTE AT LA MADERA, NM",419,36.3497429,-106.0441895
17835116,8316000,"SANTA FE RIVER NEAR SANTA FE, NM",18.2000008,35.6864433,-105.8436127
17835114,8315480,"SANTA FE RIVER ABOVE MCCLURE RES, NR SANTA FE, NM",13.5,35.688694,-105.8240814
17865930,8313000,"RIO GRANDE AT OTOWI BRIDGE, NM",14300,35.8745003,-106.1424408
17848906,8290000,"RIO CHAMA NEAR CHAMITA, NM",3144,36.073555,-106.1116943
17833378,8313350,"RITO DE LOS FRIJOLES IN BANDELIER NAT MON, NM",17.5,35.7763901,-106.2683334
17846986,8287000,"RIO CHAMA BELOW ABIQUIU DAM, NM",2147,36.2372208,-106.4174194
17846526,8286500,"RIO CHAMA ABOVE ABIQUIU RESERVOIR, NM",1600,36.318821,-106.5995331
17844046,8285500,"RIO CHAMA BELOW EL VADO DAM, NM",877,36.5803833,-106.7247696
165886202,8284100,"RIO CHAMA NEAR LA PUENTE, NM",480,36.6626587,-106.6333694
17826714,8324000,"JEMEZ RIVER NEAR JEMEZ, NM",470,35.6619835,-106.7434387
20536546,9400568,"POLACCA WASH NEAR SECOND MESA, AZ",905,35.6558418,-110.5620804
20513024,9401110,"DINNEBITO WASH NEAR SAND SPRINGS, AZ",473,35.7811127,-110.933197
20517943,9402000,"LITTLE COLORADO RIVER NEAR CAMERON, AZ",26459,35.9263802,-111.5673676
945020585,9401260,"MOENKOPI WASH AT MOENKOPI, AZ",1629,36.1049919,-111.2018051
20504990,9401265,"PASTURE CANYON SPRINGS NEAR TUBA CITY, AZ",0,36.1713905,-111.2011108
20515757,9402300,"LITTLE COLORADO RIVER ABV MOUTH NR DESERT VIEW, AZ",26972,36.1952629,-111.7770996
20735673,9402500,"COLORADO RIVER NEAR GRAND CANYON, AZ",141600,36.1013718,-112.0862808
20709491,9403850,"KANAB CREEK ABOVE THE MOUTH NEAR SUPAI, AZ",0,36.3958168,-112.6318588
20693910,9404104,"CATARACT CREEK AT REDLANDS CROSSING NEAR VALLE, AZ",1931,35.8044434,-112.4263916
20691582,9404115,"HAVASU CREEK ABOVE THE MOUTH, NEAR SUPAI, AZ",3020,36.3058167,-112.7613068
20691648,9404110,"HAVASU CREEK AT SUPAI, AZ",2809,36.2194672,-112.6901016
20721204,9404208,"DIAMOND CREEK NEAR PEACH SPRINGS, AZ",279,35.7649879,-113.3682632
20721986,9404200,COLORADO RVR ABV DIAMOND CREEK NR PEACH SPRINGS AZ,149316,35.7735977,-113.3635406
20682381,9404222,"SPENCER CREEK NEAR PEACH SPRINGS, AZ",258,35.7999001,-113.6553497
20624546,9419507,"MUDDY RV AT LEWIS AVENUE AT OVERTON, NV",6940,36.5352783,-114.4283371
20624320,9419000,"MUDDY RV NR GLENDALE, NV",6780,36.6430283,-114.539711
22071070,9419756,LAS VEGAS WASH OVERFLOW AT LAKE LAS VEGAS INLET,2190,36.1024742,-114.9344406
22070770,94196784,"LAS VEGAS WASH AT VEGAS VALLEY DR NR LAS VEGAS, NV",1518,36.1369171,-115.0386047
22069888,9419665,"SLOAN CHANNEL AT CHARLESTON BLVD NR LAS VEGAS, NV",144,36.1596947,-115.0452728
22070042,9419696,"DUCK CK AT BROADBENT BLVD AT E LAS VEGAS, NV",230,36.0908089,-115.0238876
22069934,94196783,"LV WASH BLW FLAMINGO WASH CONFL NR LAS VEGAS, NV",1369,36.1396942,-115.0477753
22071208,9419700,"LAS VEGAS WASH AT PABCO RD NR HENDERSON, NV",2125,36.0874748,-114.9858246
22069824,9419659,SLOAN CHANNEL TRIB AT LAS VEGAS BLVD NR N LV,17.5100002,36.2286415,-115.0742798
945010401,9419753,"LV WASH ABV THREE KIDS WASH BLW HENDERSON, NV",2180,36.1003761,-114.9433212
22071060,9419800,"LV WASH BLW LAKE LAS VEGAS NR BOULDER CITY, NV",2193,36.1222,-114.9049911
22070778,94196781,"FLAMINGO WASH AT NELLIS BLVD NR LAS VEGAS, NV",215,36.1430283,-115.0655518
20247268,10251300,"AMARGOSA RV AT TECOPA, CA",3090,35.8485756,-116.2300262
20247386,10251330,"AMARGOSA RV ABV CHINA RANCH WASH NR TECOPA, CA",3241,35.7902184,-116.206192
14961121,11189500,SF KERN R NR ONYX CA,530,35.7374535,-118.1736908
14930711,11203580,SF TULE R NR CHOLOLLO CAMPGROUND NR PORTERVILLE CA,20.1000004,36.0482826,-118.6542587
14934716,11200800,DEER C NR FOUNTAIN SPRINGS CA,83.3000031,35.9416161,-118.8228683
14930789,11204100,SF TULE R NR RESERVATION BNDRY NR PORTERVILLE CA,95.8000031,36.0241165,-118.8134232
14882615,11253310,CANTUA C NR CANTUA CREEK CA,46.4000015,36.4021721,-120.4334946
14883269,11224500,LOS GATOS C AB NUNEZ CYN NR COALINGA CA,95.8000031,36.2146759,-120.4707108
8212843,11147500,SALINAS R A PASO ROBLES CA,390,35.628582,-120.6843338
17673639,11154700,CLEAR C NR IDRIA CA,14.5,36.3607941,-120.7607346
8211251,11150500,SALINAS R NR BRADLEY CA,2535,35.9302444,-120.8687897
8212787,11149400,NACIMIENTO R BL NACIMIENTO DAM NR BRADLEY CA,329,35.7613564,-120.8554611
17665649,11156500,SAN BENITO R NR WILLOW CREEK SCHOOL CA,249,36.6094055,-121.20298
8210533,11149900,SAN ANTONIO R NR LOCKWOOD CA,217,35.8966331,-121.0882492
8209949,11148900,NACIMIENTO R BL SAPAQUE C NR BRYSON CA,162,35.788578,-121.0938034
8205487,11151300,SAN LORENZO C BL BITTERWATER C NR KING CITY CA,233,36.2680206,-121.0662994
8205291,11152000,ARROYO SECO NR SOLEDAD CA,244,36.2805214,-121.3227081
948060170,11151700,SALINAS R A SOLEDAD CA,3563,36.4110756,-121.3193741
8205489,11152050,ARROYO SECO BL RELIZ C NR SOLEDAD CA,304,36.3996887,-121.3240967
8200795,11152300,SALINAS R NR CHUALAR CA,4042,36.5535736,-121.5493851
8200523,11152500,SALINAS R NR SPRECKELS CA,4156,36.6310692,-121.6724472
2804621,11162753,SAN MATEO C BL LO CRYSTAL SP RES NR SAN MATEO CA,29.7999992,37.5294456,-122.3583298
17688105,11162500,PESCADERO C NR PESCADERO CA,45.9000015,37.2607765,-122.3288574
17687965,11162570,SAN GREGORIO C A SAN GREGORIO CA,50.9000015,37.3257751,-122.3866425
17687547,11162620,PILARCITOS C BL STONE DAM NR HILLSBOROUGH CA,6.54,37.524662,-122.3994141
17688275,11162630,PILARCITOS C A HALF MOON BAY CA,27.1000004,37.4666061,-122.4341431
8189809,11143000,BIG SUR R NR BIG SUR CA,46.5,36.2457962,-121.7732849
17599295,11143250,CARMEL R NR CARMEL CA,247,36.5391273,-121.8805084
17600477,11143200,CARMEL R A ROBLES DEL RIO CA,193,36.4744072,-121.7288361
